1442,히드돈이,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,TOP 120,3.0,2022-08-01,2.0,2.0,2.0,1.0,0,민감성,여름쿨톤,민감성,,0,데이지크,10400,최고,1290,4.5
1443,사랑스러운여우야,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,,4.0,2022-09-09,3.0,2.0,2.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1444,SHIZUKA,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,TOP 512,5.0,2022-08-19,2.0,2.0,3.0,1.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1445,린공쥬,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,,3.0,2022-10-13,3.0,2.0,2.0,2.0,0,복합성,웜톤,민감성,탄력,0,데이지크,10400,최고,1290,4.5
1446,2가좋은래빗,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,TOP 517,4.0,2022-10-04,2.0,2.0,2.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1447,파랑,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,,1.0,2022-09-25,3.0,3.0,3.0,2.0,0,복합성,봄웜톤,각질,모공,0,데이지크,10400,최고,1290,4.5
1448,Allreview,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,,4.0,2022-08-28,3.0,2.0,2.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1449,kii,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,TOP 182,5.0,2022-08-19,2.0,3.0,1.0,1.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1450,나나나나나나나,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,,5.0,2022-08-01,3.0,2.0,2.0,1.0,0,복합성,쿨톤,잡티,탄력,0,데이지크,10400,최고,1290,4.5
1451,올라뷰,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,TOP 531,4.0,2022-10-09,1.0,3.0,3.0,1.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1452,맹두,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,,4.0,2022-10-04,3.0,2.0,2.0,2.0,0,복합성,겨울쿨톤,다크서클,잡티,0,데이지크,10400,최고,1290,4.5
1453,gn4343,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,,5.0,2022-10-02,2.0,1.0,2.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1454,배고픈빵수니,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,TOP 1057,3.0,2022-09-21,1.0,3.0,3.0,3.0,0,지성,웜톤,모공,블랙헤드,0,데이지크,10400,최고,1290,4.5
1455,배고픈빵수니,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,,2.0,2022-09-16,3.0,3.0,3.0,3.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1456,즐거운카페라떼,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,TOP 514,2.0,2022-08-26,3.0,1.0,1.0,1.0,0,복합성,봄웜톤,민감성,트러블,0,데이지크,10400,최고,1290,4.5
1457,콩이맘맘,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,,5.0,2022-08-24,1.0,3.0,2.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1458,이뚜두,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,TOP 290,5.0,2022-08-19,2.0,2.0,3.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1459,꼬냥희,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,,3.0,2022-08-18,3.0,2.0,3.0,2.0,0,,,,,1,데이지크,10400,최고,1290,4.5
1460,꼬냥희,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,TOP 512,5.0,2022-08-11,3.0,3.0,3.0,1.0,0,복합성,웜톤,트러블,,0,데이지크,10400,최고,1290,4.5
1461,맹두,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,,5.0,2022-08-09,3.0,2.0,2.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1462,맹두,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,,4.0,2022-08-01,2.0,2.0,2.0,2.0,0,복합성,미백,트러블,,0,데이지크,10400,최고,1290,4.5
1463,토진,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,TOP 403,4.0,2022-08-01,2.0,3.0,2.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1464,헤베,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,TOP 24,2.0,2022-10-09,3.0,2.0,3.0,2.0,0,건성,웜톤,잡티,,0,데이지크,10400,최고,1290,4.5
1465,SHIZUKA,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,,2.0,2022-10-09,3.0,2.0,3.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1466,0326,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,TOP 913,4.0,2022-09-21,3.0,2.0,2.0,1.0,0,복합성,여름쿨톤,잡티,탄력,0,데이지크,10400,최고,1290,4.5
1467,채르,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 03 피치 에이드,,5.0,2022-09-20,2.0,2.0,1.0,1.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1468,kyulz,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,TOP 457,5.0,2022-09-20,1.0,3.0,2.0,2.0,0,복합성,여름쿨톤,트러블,,0,데이지크,10400,최고,1290,4.5
1469,kyulz,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,,5.0,2022-09-18,3.0,2.0,3.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1470,마유네즈,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,TOP 683,5.0,2022-09-15,3.0,2.0,2.0,2.0,0,민감성,웜톤,민감성,잡티,0,데이지크,10400,최고,1290,4.5
1471,yooweol,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,,5.0,2022-09-15,2.0,3.0,3.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1472,kii,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,TOP 24,4.0,2022-09-01,3.0,2.0,3.0,2.0,0,,,,,1,데이지크,10400,최고,1290,4.5
1473,도블리,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 03 피치 에이드,,3.0,2022-09-01,3.0,3.0,3.0,3.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1474,냐얀야나냥,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,TOP 50,4.0,2022-08-26,3.0,3.0,3.0,3.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1475,냐얀야나냥,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,,5.0,2022-08-25,3.0,3.0,2.0,3.0,0,복합성,겨울쿨톤,각질,모공,0,데이지크,10400,최고,1290,4.5
1476,냐얀야나냥,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,TOP 345,4.0,2022-08-21,3.0,3.0,2.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1477,채르,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,,4.0,2022-08-07,3.0,2.0,1.0,2.0,0,,,,,1,데이지크,10400,최고,1290,4.5
1478,울라불라불루짱,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,,5.0,2022-08-03,2.0,2.0,3.0,2.0,0,복합성,쿨톤,각질,모공,0,데이지크,10400,최고,1290,4.5
1479,나리라당,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 03 피치 에이드,TOP 462,5.0,2022-10-09,3.0,3.0,3.0,3.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1480,Sehwa,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,,5.0,2022-10-09,3.0,3.0,3.0,3.0,0,민감성,웜톤,모공,잡티,0,데이지크,10400,최고,1290,4.5
1481,햄햄0,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,TOP 395,3.0,2022-10-07,3.0,3.0,3.0,3.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1482,내월급이귀여워,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,TOP 1022,5.0,2022-08-26,3.0,3.0,2.0,3.0,0,복합성,웜톤,모공,미백,0,데이지크,10400,최고,1290,4.5
1483,촉촉한초코코,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 03 피치 에이드,,4.0,2022-08-18,3.0,2.0,2.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1484,0326,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,TOP 657,5.0,2022-10-03,2.0,3.0,3.0,1.0,0,건성,봄웜톤,민감성,블랙헤드,0,데이지크,10400,최고,1290,4.5
1485,Allreview,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,,5.0,2022-10-01,3.0,3.0,3.0,3.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1486,우뉴유니,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,TOP 313,5.0,2022-10-01,3.0,2.0,2.0,2.0,0,건성,봄웜톤,잡티,,0,데이지크,10400,최고,1290,4.5
1487,내지갑텅장,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 03 피치 에이드,,5.0,2022-09-20,3.0,3.0,3.0,1.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1488,김콩쥬,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,TOP 233,5.0,2022-09-17,3.0,2.0,3.0,2.0,0,건성,웜톤,각질,모공,0,데이지크,10400,최고,1290,4.5
1489,시유리,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 03 피치 에이드,,4.0,2022-09-10,2.0,2.0,3.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1490,조망고,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,TOP 837,5.0,2022-09-04,3.0,2.0,3.0,1.0,0,건성,웜톤,각질,홍조,0,데이지크,10400,최고,1290,4.5
1491,믿스템스조템,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,,5.0,2022-08-27,3.0,2.0,3.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1492,채르,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,TOP 31,4.0,2022-08-26,2.0,2.0,3.0,1.0,0,복합성,겨울쿨톤,각질,모공,0,데이지크,10400,최고,1290,4.5
1493,메메메,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,,5.0,2022-08-09,3.0,3.0,3.0,1.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1494,솔직담백올리브,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,TOP 1182,4.0,2022-08-08,3.0,2.0,2.0,2.0,0,복합성,웜톤,트러블,,0,데이지크,10400,최고,1290,4.5
1495,biang01234,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,,4.0,2022-08-07,2.0,2.0,3.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1496,린공쥬,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 03 피치 에이드,TOP 462,5.0,2022-08-03,2.0,3.0,3.0,2.0,0,건성,가을웜톤,각질,모공,0,데이지크,10400,최고,1290,4.5
1497,냐얀야나냥,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,,4.0,2022-08-01,3.0,2.0,3.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1498,냐얀야나냥,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,TOP 24,5.0,2022-10-15,3.0,3.0,2.0,2.0,0,복합성,여름쿨톤,모공,블랙헤드,0,데이지크,10400,최고,1290,4.5
1499,냐얀야나냥,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,,5.0,2022-10-07,3.0,3.0,3.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1500,울라불라불루짱,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 03 피치 에이드,TOP 320,4.0,2022-10-07,3.0,2.0,3.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1501,초록색자몽,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,,4.0,2022-10-06,3.0,3.0,1.0,1.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1502,aa0625ya,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 03 피치 에이드,TOP 1196,5.0,2022-10-02,3.0,3.0,3.0,3.0,0,복합성,웜톤,다크서클,모공,0,데이지크,10400,최고,1290,4.5
1503,kii,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,,5.0,2022-09-25,3.0,3.0,3.0,3.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1504,SWEET16,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,,5.0,2022-09-22,3.0,2.0,2.0,2.0,0,복합성,쿨톤,잡티,탄력,0,데이지크,10400,최고,1290,4.5
1505,유태오보급형원해,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 03 피치 에이드,,5.0,2022-09-18,2.0,3.0,3.0,1.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1506,튀기미,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,TOP 783,5.0,2022-09-17,2.0,2.0,3.0,2.0,0,,,,,1,데이지크,10400,최고,1290,4.5
1507,냐얀야나냥,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,,4.0,2022-09-02,3.0,2.0,3.0,1.0,0,복합성,가을웜톤,모공,민감성,0,데이지크,10400,최고,1290,4.5
1508,gn4343,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,TOP 1057,5.0,2022-08-25,3.0,2.0,1.0,1.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1509,김콩쥬,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 03 피치 에이드,,5.0,2022-08-25,3.0,2.0,3.0,2.0,0,복합성,가을웜톤,모공,민감성,0,데이지크,10400,최고,1290,4.5
1510,뷰럽,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,TOP 403,5.0,2022-08-17,3.0,2.0,2.0,3.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1511,눈화장조아,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,TOP 1033,4.0,2022-08-09,2.0,2.0,3.0,2.0,0,건성,웜톤,각질,홍조,0,데이지크,10400,최고,1290,4.5
1512,ddadda,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,,5.0,2022-10-05,3.0,3.0,2.0,1.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1513,뷰티BM지망생,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,TOP 1033,5.0,2022-09-26,3.0,2.0,2.0,1.0,0,복합성,웜톤,민감성,탄력,0,데이지크,10400,최고,1290,4.5
1514,뷰티BM지망생,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,,3.0,2022-09-22,2.0,3.0,2.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1515,ddadda,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,TOP 1182,5.0,2022-09-17,3.0,3.0,3.0,2.0,0,,,,,1,데이지크,10400,최고,1290,4.5
1516,갓지,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 01 피치 듀,,3.0,2022-09-16,3.0,3.0,3.0,1.0,0,복합성,가을웜톤,미백,민감성,0,데이지크,10400,최고,1290,4.5
1517,퍼플n핑크,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 05 리치 피치,TOP 182,5.0,2022-09-15,3.0,2.0,2.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1518,찬바람,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 04 로지 코랄,,4.0,2022-09-13,3.0,3.0,3.0,2.0,0,복합성,웜톤,각질,모공,0,데이지크,10400,최고,1290,4.5
1519,민트0329,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 03 피치 에이드,TOP 438,4.0,2022-09-05,3.0,2.0,1.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1520,마스크팩성애자,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 03 피치 에이드,TOP 616,5.0,2022-09-03,3.0,2.0,2.0,1.0,0,복합성,각질,모공,,0,데이지크,10400,최고,1290,4.5
1521,올영털이범,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 02 저스트 피치,,5.0,2022-09-03,2.0,2.0,3.0,1.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1522,살구살구,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 008 품절대란,TOP 428,5.0,2022-09-01,1.0,3.0,3.0,2.0,0,,,,,1,데이지크,10400,최고,1290,4.5
1523,일주일신은양말,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 016 하트백만개,,5.0,2022-08-29,3.0,3.0,3.0,2.0,0,,,,,0,데이지크,10400,최고,1290,4.5
1524,문예본,데이지크 워터 블러 틴트 4.5g 5종 택 1,[옵션] 021 생기대란,TOP 609,4.0,2022-08-28,3.0,3.0,3.0,2.0,0,복합성,가을웜톤,모공,,0,데이지크,10400,최고,1290,4.5
1525,퍼플n핑크,페리페라 잉크더벨벳AD,[옵션] 021 생기대란,,4.0,2022-08-28,3.0,3.0,3.0,3.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1526,트로리,페리페라 잉크더벨벳AD,[옵션] 016 하트백만개,TOP 128,4.0,2022-08-28,3.0,3.0,3.0,2.0,0,복합성,여름쿨톤,잡티,탄력,0,페리페라,9000,최고,15947,4.6
1527,퍼플n핑크,페리페라 잉크더벨벳AD,[옵션] 007 비주얼갑,,4.0,2022-08-25,3.0,3.0,3.0,2.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1528,하하도도,페리페라 잉크더벨벳AD,[옵션] 018 인싸등극,TOP 1357,5.0,2022-07-28,2.0,2.0,2.0,2.0,0,복합성,쿨톤,모공,잡티,0,페리페라,9000,최고,15947,4.6
1529,뽀짝찌누,페리페라 잉크더벨벳AD,[옵션] 018 인싸등극,,5.0,2022-09-08,2.0,2.0,1.0,1.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1530,아이스,페리페라 잉크더벨벳AD,[옵션] 008 품절대란,TOP 683,5.0,2021-12-22,3.0,3.0,3.0,1.0,0,복합성,봄웜톤,각질,모공,0,페리페라,9000,최고,15947,4.6
1531,알료올료에마늘많이,페리페라 잉크더벨벳AD,[옵션] 026 누디플로우,,3.0,2021-10-02,3.0,3.0,3.0,2.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1532,야옹이특공대,페리페라 잉크더벨벳AD,[옵션] 016 하트백만개,TOP 1357,5.0,2021-05-18,3.0,3.0,3.0,1.0,0,복합성,웜톤,민감성,트러블,0,페리페라,9000,최고,15947,4.6
1533,보자보자어디보자,페리페라 잉크더벨벳AD,[옵션] 018 인싸등극,,5.0,2020-06-05,2.0,3.0,3.0,2.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1534,살구꽃잎,페리페라 잉크더벨벳AD,[옵션] 020 여주등극,TOP 531,5.0,2022-10-10,3.0,2.0,3.0,3.0,0,복합성,쿨톤,각질,미백,0,페리페라,9000,최고,15947,4.6
1535,해피윤,페리페라 잉크더벨벳AD,[옵션] 008 품절대란,,4.0,2022-09-27,2.0,3.0,3.0,3.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1536,봄라쭈잉,페리페라 잉크더벨벳AD,[옵션] 027 누디과몰입,TOP 1071,5.0,2022-10-09,3.0,3.0,3.0,1.0,0,지성,모공,블랙헤드,,0,페리페라,9000,최고,15947,4.6
1537,야옹이특공대,페리페라 잉크더벨벳AD,[옵션] 016 하트백만개,,5.0,2022-10-06,3.0,3.0,3.0,1.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1538,채또잉,페리페라 잉크더벨벳AD,[옵션] 018 인싸등극,TOP 1603,3.0,2022-09-24,3.0,2.0,3.0,2.0,0,복합성,웜톤,각질,모공,0,페리페라,9000,최고,15947,4.6
1539,퍼플n핑크,페리페라 잉크더벨벳AD,[옵션] 018 인싸등극,,5.0,2022-09-21,3.0,3.0,3.0,2.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1540,꽃뙈지,페리페라 잉크더벨벳AD,[옵션] 015 외모성수기,TOP 238,4.0,2022-10-02,3.0,2.0,2.0,1.0,0,중성,웜톤,다크서클,모공,0,페리페라,9000,최고,15947,4.6
1541,달로리아,페리페라 잉크더벨벳AD,[옵션] 027 누디과몰입,,5.0,2022-09-01,3.0,3.0,3.0,1.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1542,감자깡,페리페라 잉크더벨벳AD,[옵션] 027 누디과몰입,TOP 113,5.0,2022-08-30,3.0,2.0,3.0,2.0,0,건성,봄웜톤,민감성,홍조,0,페리페라,9000,최고,15947,4.6
1543,디유니,페리페라 잉크더벨벳AD,[옵션] 018 인싸등극,,4.0,2022-08-08,3.0,3.0,3.0,2.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1544,AllMyLove,페리페라 잉크더벨벳AD,[옵션] 007 비주얼갑,TOP 110,5.0,2021-06-24,3.0,3.0,3.0,1.0,0,,,,,1,페리페라,9000,최고,15947,4.6
1545,dy****,페리페라 잉크더벨벳AD,[옵션] 016 하트백만개,,5.0,2021-06-09,3.0,3.0,3.0,2.0,0,지성,쿨톤,민감성,블랙헤드,0,페리페라,9000,최고,15947,4.6
1546,봄나리,페리페라 잉크더벨벳AD,[옵션] 002 여주인공,TOP 721,4.0,2021-03-25,3.0,2.0,3.0,1.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1547,나는올리브,페리페라 잉크더벨벳AD,[옵션] 002 여주인공,,5.0,2022-08-16,3.0,3.0,3.0,2.0,0,건성,가을웜톤,트러블,,0,페리페라,9000,최고,15947,4.6
1548,냉정과열정사이,페리페라 잉크더벨벳AD,[옵션] 002 여주인공,TOP 16,5.0,2022-06-06,3.0,3.0,3.0,2.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1549,민감녀ㅎ,페리페라 잉크더벨벳AD,[옵션] 002 여주인공,TOP 812,4.0,2022-01-06,3.0,2.0,2.0,2.0,0,복합성,웜톤,모공,민감성,0,페리페라,9000,최고,15947,4.6
1550,냐냐나나다,페리페라 잉크더벨벳AD,[옵션] 020 여주등극,,5.0,2021-12-12,3.0,2.0,3.0,2.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1551,체리영,페리페라 잉크더벨벳AD,[옵션] 018 인싸등극,TOP 747,4.0,2021-04-17,3.0,2.0,2.0,2.0,0,건성,쿨톤,각질,다크서클,0,페리페라,9000,최고,15947,4.6
1552,OCHO,페리페라 잉크더벨벳AD,[옵션] 008 품절대란,,5.0,2021-03-08,2.0,3.0,3.0,2.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1553,콩나무리,페리페라 잉크더벨벳AD,[옵션] [오뚜기콜라보] 20 여주등극,TOP 168,5.0,2021-01-18,3.0,3.0,2.0,1.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1554,냉정과열정사이,페리페라 잉크더벨벳AD,[옵션] 008 품절대란,,5.0,2020-10-15,3.0,3.0,3.0,3.0,0,지성,웜톤,모공,블랙헤드,0,페리페라,9000,최고,15947,4.6
1555,솔찍리뷰,페리페라 잉크더벨벳AD,[옵션] 018 인싸등극,TOP 780,4.0,2020-06-26,3.0,3.0,3.0,2.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1556,PHA,페리페라 잉크더벨벳AD,[옵션] 008 품절대란,,5.0,2022-10-12,3.0,3.0,3.0,3.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1557,나름,페리페라 잉크더벨벳AD,[옵션] 026 누디플로우,,5.0,2022-09-29,3.0,3.0,3.0,1.0,0,복합성,웜톤,각질,미백,0,페리페라,9000,최고,15947,4.6
1558,올리부엉,페리페라 잉크더벨벳AD,[옵션] 026 누디플로우,TOP 1325,5.0,2022-09-09,2.0,2.0,2.0,1.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1559,로,페리페라 잉크더벨벳AD,[옵션] [오뚜기콜라보] 20 여주등극,,4.0,2022-08-17,3.0,3.0,3.0,1.0,0,복합성,쿨톤,각질,모공,0,페리페라,9000,최고,15947,4.6
1560,탄산수맛있당,페리페라 잉크더벨벳AD,[옵션] [오뚜기콜라보] 20 여주등극,TOP 1357,5.0,2022-07-31,2.0,2.0,2.0,2.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1561,츄펭,페리페라 잉크더벨벳AD,[옵션] 028 누디풀데이,,5.0,2022-07-29,2.0,2.0,3.0,2.0,0,복합성,웜톤,주름,탄력,0,페리페라,9000,최고,15947,4.6
1562,봉구스박보검,페리페라 잉크더벨벳AD,[옵션] 021 생기대란,TOP 1196,5.0,2022-07-11,3.0,2.0,2.0,1.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1563,choia****,페리페라 잉크더벨벳AD,[옵션] 008 품절대란,,4.0,2022-05-28,3.0,3.0,3.0,3.0,0,복합성,여름쿨톤,잡티,탄력,0,페리페라,9000,최고,15947,4.6
1564,뽀글이누나,페리페라 잉크더벨벳AD,[옵션] 018 인싸등극,TOP 299,3.0,2022-05-25,3.0,3.0,3.0,1.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1565,민트0329,페리페라 잉크더벨벳AD,[옵션] 003 얼죽레드,,4.0,2022-05-20,3.0,3.0,2.0,2.0,0,민감성,봄웜톤,민감성,주름,0,페리페라,9000,최고,15947,4.6
1566,하하도도,페리페라 잉크더벨벳AD,[옵션] 001 브릭부심,TOP 792,3.0,2022-05-08,3.0,3.0,3.0,1.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1567,Zen,페리페라 잉크더벨벳AD,[옵션] 014 잉크러쉬,,5.0,2022-03-23,3.0,3.0,3.0,1.0,0,민감성,웜톤,다크서클,모공,0,페리페라,9000,최고,15947,4.6
1568,랑랑스,페리페라 잉크더벨벳AD,[옵션] 016 하트백만개,TOP 683,5.0,2022-01-25,3.0,3.0,3.0,2.0,0,,,,,0,페리페라,9000,최고,15947,4.6
1569,랑랑스,페리페라 잉크더벨벳AD,[옵션] 003 얼죽레드,,5.0,2021-09-22,3.0,3.0,3.0,3.0,0,복합성,여름쿨톤,다크서클,모공,0,페리페라,9000,최고,15947,4.6
